V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,RELATED_CVD,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-616,IND-AD-610,USA,USA,Soda Ash,08/20/2010,09/02/2011,09/02/2011,A,A,.,.,02/17/2012,02/17/2012,A,A,07/03/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-617,IND-AD-617,China,CHN,Opal Glassware,08/26/2010,06/27/2011,06/27/2011,A,A,08/09/2011,SD,08/25/2011,08/25/2011,A,A,11/23/2011,AVD,IF,IF,AVD,41.61,110.17,G/ADP/N/223/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-618,IND-AD-617,UAE,ARE,Opal Glassware,08/26/2010,06/27/2011,06/27/2011,A,A,08/09/2011,SD,08/25/2011,08/25/2011,A,A,11/23/2011,AVD,IF,IF,AVD,36.73,36.73,G/ADP/N/223/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-619,IND-AD-619,European Union,EUN,Melamine,12/07/2010,.,.,B,B,.,.,06/01/2012,06/01/2012,A,A,10/08/2012,DPU,IF,IF,DPU,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-620,IND-AD-619,Iran,IRN,Melamine,12/07/2010,.,.,B,B,.,.,06/01/2012,06/01/2012,A,A,10/08/2012,DPU,IF,IF,DPU,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-621,IND-AD-619,Indonesia,IDN,Melamine,12/07/2010,.,.,B,B,.,.,06/01/2012,06/01/2012,A,A,10/08/2012,DPU,IF,IF,DPU,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-622,IND-AD-619,Japan,JPN,Melamine,12/07/2010,.,.,B,B,.,.,06/01/2012,06/01/2012,A,A,10/08/2012,DPU,IF,IF,DPU,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-623,IND-AD-623,China,CHN,Morpholine,12/07/2010,08/09/2011,08/09/2011,A,A,09/20/2011,SD,12/05/2011,12/05/2011,A,A,01/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-624,IND-AD-623,European Union,EUN,Morpholine,12/07/2010,08/09/2011,08/09/2011,A,A,09/20/2011,SD,12/05/2011,12/05/2011,A,A,01/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-625,IND-AD-623,USA,USA,Morpholine,12/07/2010,08/09/2011,08/09/2011,A,A,09/20/2011,SD,12/05/2011,12/05/2011,A,A,01/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-626,IND-AD-626,European Union,EUN,Aniline,12/20/2010,.,.,B,B,.,.,04/13/2012,04/13/2012,A,A,05/29/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-627,IND-AD-627,China,CHN,Geogrid/Geostrips/Geostraps made of Polyester or Glass Fiber in all its forms (including all widths and lengths),12/20/2010,.,.,B,B,.,.,12/19/2011,12/19/2011,A,A,01/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-628,IND-AD-628,European Union,EUN,Pentaerythritol,01/11/2011,.,.,B,B,.,.,04/10/2012,04/10/2012,A,A,06/20/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,excluding imports from Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-629,IND-AD-629,Israel,ISR,Phosphoric Acid of all grades and all concentrations (excluding Agriculture/Fertilizer Grade),02/04/2011,10/25/2011,10/25/2011,A,A,01/13/2012,SD,02/02/2012,02/02/2012,A,A,04/04/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-630,IND-AD-629,Taiwan,TWN,Phosphoric Acid of all grades and all concentrations (excluding Agriculture/Fertilizer Grade),02/04/2011,10/25/2011,10/25/2011,A,A,01/13/2012,SD,02/02/2012,02/02/2012,A,A,04/04/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/230/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-631,IND-AD-631,South Korea,KOR,Phthalic Anhydride,04/29/2011,.,.,B,B,.,.,09/28/2012,09/28/2012,A,A,12/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-632,IND-AD-631,Taiwan,TWN,Phthalic Anhydride,04/29/2011,.,.,B,B,.,.,09/28/2012,09/28/2012,A,A,12/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-633,IND-AD-631,Israel,ISR,Phthalic Anhydride,04/29/2011,.,.,B,B,.,.,09/28/2012,09/28/2012,A,A,12/24/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-634,IND-AD-634,Thailand,THA,Grinding Media Balls (excluding Forged Grinding Media Balls),05/23/2011,.,.,B,B,.,.,05/22/2012,05/22/2012,A,A,07/16/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-635,IND-AD-634,China,CHN,Grinding Media Balls (excluding Forged Grinding Media Balls),05/23/2011,.,.,B,B,.,.,05/22/2012,05/22/2012,A,A,07/16/2012,SD,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-636,IND-AD-636,China,CHN,Digital Offset Printing Plates,06/13/2011,03/16/2012,03/16/2012,A,A,06/04/2012,DPU,10/03/2012,10/03/2012,A,A,12/03/2012,DPU,IF,IF,SD,MI,MI,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-637,IND-AD-636,Japan,JPN,Digital Offset Printing Plates,06/13/2011,03/16/2012,03/16/2012,A,A,06/04/2012,DPU,10/03/2012,10/03/2012,A,N,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-638,IND-AD-638,China,CHN,Plain Gypsum Plaster Boards,07/21/2011,03/19/2012,03/19/2012,A,A,06/07/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-639,IND-AD-638,Indonesia,IDN,Plain Gypsum Plaster Boards,07/21/2011,03/19/2012,03/19/2012,A,A,06/07/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-640,IND-AD-638,Thailand,THA,Plain Gypsum Plaster Boards,07/21/2011,03/19/2012,03/19/2012,A,A,06/07/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-641,IND-AD-638,UAE,ARE,Plain Gypsum Plaster Boards,07/21/2011,03/19/2012,03/19/2012,A,A,06/07/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-642,IND-AD-642,China,CHN,Choline Chloride,10/25/2011,.,.,B,B,.,.,10/04/2012,10/04/2012,A,A,12/21/2012,AVD,IF,IF,AVD,60.79,60.79,G/ADP/N/237/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-643,IND-AD-643,China,CHN,Certain Resin or Other Organic Substances,11/11/2011,07/23/2012,07/23/2012,A,A,09/21/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"the investigated products are specified as ""bonded wood or ligneous fibre boards of thickness below 6mm, except insulation boards, laminated fibre boards and boards which are not bonded either by resin or other organic substances""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-644,IND-AD-643,Indonesia,IDN,Certain Resin or Other Organic Substances,11/11/2011,07/23/2012,07/23/2012,A,A,09/21/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"the investigated products are specified as ""bonded wood or ligneous fibre boards of thickness below 6mm, except insulation boards, laminated fibre boards and boards which are not bonded either by resin or other organic substances""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-645,IND-AD-643,Malaysia,MYS,Certain Resin or Other Organic Substances,11/11/2011,07/23/2012,07/23/2012,A,A,09/21/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"the investigated products are specified as ""bonded wood or ligneous fibre boards of thickness below 6mm, except insulation boards, laminated fibre boards and boards which are not bonded either by resin or other organic substances""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-646,IND-AD-643,Sri Lanka,LKA,Certain Resin or Other Organic Substances,11/11/2011,07/23/2012,07/23/2012,A,A,09/21/2012,SD,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"the investigated products are specified as ""bonded wood or ligneous fibre boards of thickness below 6mm, except insulation boards, laminated fibre boards and boards which are not bonded either by resin or other organic substances""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-647,IND-AD-647,Turkey,TUR,Soda Ash,02/10/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-648,IND-AD-647,Russia,RUS,Soda Ash,02/10/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-649,IND-AD-649,European Union,EUN,Cefadroxil Monohydrate,02/22/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-650,IND-AD-650,China,CHN,Electrical Insulators,04/09/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-651,IND-AD-651,Saudi Arabia,SAU,Pentaerythritol,05/22/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-652,IND-AD-652,China,CHN,Meta Phenylene Diamine (MPDA),06/19/2012,01/01/2013,01/01/2013,A,A,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-653,IND-AD-653,China,CHN,Sodium Perchlorate,06/27/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-654,IND-AD-654,China,CHN,4-4 Diamini Stilbene 2-2 Disulphonic Acid (DASDA),07/26/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-655,IND-AD-655,Taiwan,TWN,Peroxosulphates (also known as Persulphates),09/28/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-656,IND-AD-655,Turkey,TUR,Peroxosulphates (also known as Persulphates),09/28/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-657,IND-AD-655,USA,USA,Peroxosulphates (also known as Persulphates),09/28/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-658,IND-AD-658,China,CHN,Red Phosphorous,09/28/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-659,IND-AD-659,European Union,EUN,Polyvinyl Chloride (PVC) Suspension Grade Resin,10/05/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-660,IND-AD-659,Mexico,MEX,Polyvinyl Chloride (PVC) Suspension Grade Resin,10/05/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-661,IND-AD-661,Malaysia,MYS,Solar Cells,11/23/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not assembled partially or fully in modules or panels or on glass or some other suitable substrates""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-662,IND-AD-661,China,CHN,Solar Cells,11/23/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not assembled partially or fully in modules or panels or on glass or some other suitable substrates""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-663,IND-AD-661,Taiwan,TWN,Solar Cells,11/23/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not assembled partially or fully in modules or panels or on glass or some other suitable substrates""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-664,IND-AD-661,USA,USA,Solar Cells,11/23/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not assembled partially or fully in modules or panels or on glass or some other suitable substrates""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-665,IND-AD-665,China,CHN,Cast Aluminum Alloy Wheels or Alloy Road Wheels used in Motor Vehicles,12/10/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not attached with their accessories, of a size in diameters ranging from 12 inches to 24 inches"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-666,IND-AD-665,South Korea,KOR,Cast Aluminum Alloy Wheels or Alloy Road Wheels used in Motor Vehicles,12/10/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not attached with their accessories, of a size in diameters ranging from 12 inches to 24 inches"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-667,IND-AD-665,Thailand,THA,Cast Aluminum Alloy Wheels or Alloy Road Wheels used in Motor Vehicles,12/10/2012,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,.,"products are specified as ""whether or not attached with their accessories, of a size in diameters ranging from 12 inches to 24 inches"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
